age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
33,56152.32836590383,687,6.422850694652184,6,east,savings,0
49,35755.11663717146,695,81.49789983998797,6,west,savings,0
18,69944.0022917071,630,27.625147003442677,8,west,checking,0
42,47593.65125258031,654,317.2046278859279,9,south,savings,0
34,31651.271520103735,729,122.1415447810671,11,east,savings,0
31,48578.27258551131,776,39.47391117001218,11,north,savings,0
34,77511.39685951466,668,104.70203649207124,6,south,savings,0
18,67753.3261317024,643,197.22803467094926,8,north,savings,0
31,49770.21798388211,680,475.9349027391004,10,north,checking,0
37,49761.13443522357,728,37.354998472992555,6,south,checking,0
48,50175.47423173926,564,325.9728893259248,7,north,checking,0
28,86151.21975341262,496,408.40784639430956,6,east,savings,0
25,60729.0317834733,635,372.2936305625534,8,south,premium,0
28,61450.624707866045,582,151.34906918010236,8,south,checking,0
43,70454.25181047764,639,149.06515095562972,13,north,savings,0
37,58581.8373853977,668,77.4286570872499,5,north,checking,0
28,51114.36781268945,643,209.38982779734815,9,south,checking,0
39,52054.75226372533,796,113.66694178833976,8,west,checking,0
34,53925.98110878904,706,169.71902009731284,11,north,savings,0
43,54441.66645235238,704,83.91257091041116,7,north,savings,0
26,65914.4431545547,729,197.23367937309544,8,west,premium,0
30,55779.18828710949,588,260.99309345890566,4,north,checking,0
30,65989.6011582337,763,23.750258224453127,7,west,checking,0
19,53789.251298371266,673,268.4011035418739,8,south,checking,0
36,56179.52785474136,733,116.5760447537693,12,south,checking,0
36,25026.989732018385,594,279.32655846524005,8,south,savings,0
34,68744.91512053722,555,84.66078376465254,7,north,checking,1
31,60197.32713846989,745,71.47340895410827,9,south,savings,0
19,69970.15164789479,710,369.87281671070383,9,west,checking,0
29,11556.169327094663,607,43.38634685868037,10,east,checking,0
30,86325.62057171091,610,278.8891887512972,4,east,savings,0
25,52906.15557767239,770,99.25325752494655,5,east,checking,0
32,71622.74225106275,584,108.26145873267079,10,north,savings,0
38,39401.411093117036,811,55.32693896834747,13,east,savings,0
52,64191.608575938546,607,127.66051516905978,13,south,savings,0
35,39198.76655239516,731,59.003328065998026,7,east,savings,0
36,45643.465589562926,653,6.009188568409011,8,south,savings,0
33,83710.4703080018,728,47.617847257726716,6,east,savings,0
18,52139.7639885498,636,1.0,10,west,checking,0
33,58261.49309769584,666,574.9456440230286,8,south,checking,0
34,68051.01596033131,683,506.0980878712715,5,north,checking,0
58,62435.22831958907,599,75.41753159080346,10,south,savings,0
32,57256.28357715365,739,195.4976367122528,13,south,premium,0
37,60474.41503699338,638,63.6527228785711,3,east,checking,0
33,91051.23377857413,661,166.7971080823407,10,west,savings,0
22,54135.71804449622,600,245.54452571030134,1,south,checking,0
45,58016.485700724515,475,439.93121287277967,5,south,savings,0
41,70759.81594011417,664,76.6769219172473,10,east,checking,0
41,71582.88899436976,850,229.38480937222755,13,north,savings,0
24,72805.4545834057,742,46.37231646232891,11,north,savings,0
48,64580.95333043777,678,695.8447858844382,6,west,premium,0
19,37854.92630904275,658,3.9161177605309785,9,east,savings,0
39,79501.47298451644,681,138.77278387559184,11,north,savings,0
55,37804.81910471968,723,161.60365812072175,8,north,premium,0
24,59539.531978585495,585,174.7347177145951,6,east,premium,0
28,43685.86224970963,769,19.24108484550093,4,east,checking,0
34,54037.92480110511,737,418.38037583835495,10,west,savings,0
28,59931.436154552204,737,29.98425061745486,13,north,savings,0
18,59820.35823175409,715,146.22843038310566,6,west,checking,0
34,61328.81131352927,681,37.784719335312396,6,south,savings,0
23,79205.6690358797,733,55.055642795837606,8,east,savings,0
38,61803.014522709695,727,118.60028927171592,8,south,checking,0
24,51337.65047064027,651,80.98498679089377,10,north,savings,0
49,69461.30752432536,634,26.193299371190072,7,west,savings,0
26,72842.05733386961,688,28.11876161566323,8,north,savings,0
30,36585.882772945115,803,81.23004586692531,8,north,savings,0
42,63961.00104774787,580,212.3788550810594,13,west,savings,0
21,65517.591134663475,562,342.3653889327185,8,east,savings,0
36,50536.54744960012,693,13.18174399494141,6,west,savings,0
47,75635.6021996743,684,74.90965270750011,9,south,checking,0
18,52749.1661945121,693,15.845010220311998,6,south,checking,0
35,56883.64680207313,699,2.509751660642479,7,west,savings,0
36,52403.922635741954,662,162.58161446979594,6,north,checking,0
41,55233.685713722014,799,138.3649744431829,12,west,savings,0
21,38555.87369657197,551,26.69310672786557,4,north,savings,0
20,33399.23676108559,613,39.94931938019185,7,west,savings,0
39,78917.57594837458,671,3.598995697321298,6,north,checking,0
36,42295.57977522508,548,270.2234836156702,10,south,checking,0
36,40129.114758155396,665,551.4868881938131,3,west,checking,0
37,22699.148295944276,812,21.83357544404863,7,south,savings,0
27,45415.57378465746,681,39.49236956675621,6,east,savings,0
36,35153.653098887524,698,304.20909496908257,7,west,checking,0
36,79630.22740204554,579,391.4966173814873,5,east,savings,0
26,70147.25634013952,630,81.6127407425369,10,west,checking,0
52,44677.74482233414,649,7.792311467188502,8,south,checking,0
38,88786.53708016463,654,6.028303279628125,6,north,checking,0
22,69726.48230487392,782,127.97973815296851,7,north,premium,0
40,50127.529247370665,724,74.85805505532916,6,north,premium,0
24,17508.9142768964,591,4.360638251941065,14,north,checking,0
41,89364.13858886113,699,131.29117466546484,9,south,checking,0
45,34156.41299854606,719,1.705034349362735,7,north,savings,0
25,30319.01879564662,771,232.2316383288277,8,north,premium,0
43,70338.5564801446,806,54.886076530834835,8,north,savings,0
38,91596.28609508909,598,6.163617566320112,12,west,savings,0
42,75764.09227765776,615,133.13808008572022,10,south,savings,0
52,63458.636800785396,579,76.04606137748416,11,south,savings,0
31,63921.315124979286,661,546.3017467994976,9,west,checking,0
26,67801.23338170462,717,117.85473416728917,5,north,checking,0
25,66383.92884680147,758,48.28703751550207,6,west,savings,0
25,59217.87135954064,673,185.39119141006793,8,east,savings,0
33,56563.01655927814,654,47.513501314305266,6,north,premium,0
37,54061.103081507164,692,351.89168846207406,10,east,checking,0
36,43690.531166999855,613,70.43383214590719,10,east,checking,0
42,50789.87384699839,847,119.73234842191214,7,south,savings,0
34,29605.647787069218,551,7.784511541471852,8,west,checking,0
48,53524.90559807875,694,83.30056813746789,12,north,savings,0
31,40171.133392736236,841,267.89363562068405,8,north,savings,0
61,38446.160241763435,680,245.71327123072842,8,north,savings,0
40,57698.41226730218,664,38.102003560403254,12,north,savings,0
25,75880.034295169,651,38.44283543090463,5,north,savings,0
23,68774.74909003469,665,254.99083382615302,6,west,premium,0
38,31442.490945652346,789,399.7452019774181,9,north,savings,0
31,40155.57795144494,503,15.032883429563014,8,south,savings,0
41,69111.56781982323,802,89.69154353673345,13,south,savings,0
38,40262.68909692536,566,61.7498565928285,5,west,savings,0
33,51630.50275004463,658,306.8296068377086,8,west,checking,0
25,63250.78148536828,645,13.083059499820207,4,east,savings,0
18,40474.83317704547,727,35.57228908370416,3,west,checking,0
29,56580.6325921894,552,209.43251643182163,13,east,savings,0
42,34989.617576226934,716,7.898425346306252,6,west,checking,0
36,45979.48534073179,841,101.7492429284441,7,east,checking,0
21,59796.72901213806,570,87.53822301341549,10,north,premium,0
35,31105.09399702496,695,61.060224119090634,7,south,checking,0
37,61607.121069405985,627,75.27302308066166,8,east,checking,0
25,54705.433016099785,714,113.23442722206968,8,south,savings,0
35,63287.34931625721,681,26.397378160247747,7,north,checking,0
34,58358.712010969924,628,127.29336799022828,8,south,checking,0
22,75462.10644960766,719,245.54628826460973,8,west,premium,0
37,56878.36753971861,824,214.168068201825,9,north,savings,0
39,48558.91688312121,664,25.06764156148335,6,east,savings,0
44,56834.46254548425,737,24.245451347656832,8,east,checking,0
44,63149.470435545816,576,46.831950104772794,11,west,savings,0
20,55732.901054885566,603,67.1951661110484,12,west,savings,0
24,55608.87536805824,717,78.7527755330841,7,east,savings,0
39,44470.12468289867,798,170.7732799732727,9,south,checking,0
39,45056.48623673578,708,8.752525428206884,6,north,premium,0
39,33960.920923004596,654,5.293210281304449,9,south,savings,0
72,81243.65114780409,679,74.61499611194608,5,east,savings,0
39,36342.051469130725,579,179.18442862996216,13,west,savings,0
45,44606.42203306139,728,32.24568220598159,12,east,savings,0
43,44223.89101646204,750,153.87586785570394,8,north,checking,0
40,68423.86565416661,643,45.13093105833492,8,south,checking,0
30,50575.75482561958,642,325.8468684705641,5,south,savings,0
41,73716.131090106,701,339.0581264983684,9,north,checking,0
26,44897.640636341974,645,52.92105173816685,3,north,checking,0
31,59184.91243335703,674,39.20349786468842,8,north,savings,0
29,42469.794201103636,847,79.47679652295042,10,west,savings,0
34,87177.23691660083,660,41.270481692755574,8,north,premium,0
57,37186.023714557305,651,167.3868914726913,13,north,savings,0
18,59647.31065340541,628,262.3607698742063,3,west,checking,0
40,64506.65321398148,739,167.71153405328704,9,south,savings,0
18,61206.986461772474,665,260.88966697898996,4,north,checking,1
29,52220.68511683438,628,75.87376265128042,12,north,checking,0
44,53052.689503998605,785,25.49676189563393,8,north,checking,0
34,55657.17207968664,793,200.8835353607839,6,north,premium,0
23,52794.96997557267,631,67.05431878433906,8,north,premium,0
26,69458.18675192364,530,166.87815663018534,8,south,checking,0
40,88157.84502387026,760,47.33898696502433,7,north,savings,0
26,46637.623224882496,625,12.70785937559074,9,south,savings,0
36,34452.95530631383,743,735.5727345851312,9,west,checking,0
34,53675.76927473118,522,25.476234954690245,6,south,checking,0
27,93695.64006481477,751,668.7842467528168,5,west,savings,0
55,42944.88148045404,583,567.6760075661256,7,south,savings,0
40,79586.75208166102,738,236.84947635928145,8,south,checking,0
18,80165.51221114662,681,161.56708943865397,8,east,savings,0
35,46696.176374380084,603,129.34392638239888,7,north,savings,0
27,63534.74618777913,647,301.60103514523763,8,north,checking,0
42,79425.94934692807,734,51.25518212913181,5,east,checking,0
26,49313.08388518769,688,94.57691166771134,12,south,savings,0
32,51946.29459846457,726,144.89699545143827,7,east,savings,1
39,46274.786290770346,838,79.44788043073514,10,west,savings,0
42,39778.649039607,554,83.65783242839416,5,south,savings,0
21,45260.83682400989,809,60.135380062748894,8,south,checking,0
30,36640.89599856615,688,124.59673000103913,6,south,checking,0
29,55511.25202388839,608,285.1436288403995,6,west,savings,0
27,43450.40153412038,573,33.758377665357884,11,west,savings,0
51,58506.788676861215,664,408.70250241528765,10,west,savings,0
38,31661.56530694559,753,175.23663770673602,9,north,premium,0
21,59963.20348321686,669,259.9725470115235,9,east,savings,1
43,67502.93442413387,800,121.8540445067536,9,north,premium,0
55,25093.96536142817,563,226.78999955755546,5,north,checking,0
44,60610.848547713584,679,2.4499587755010968,11,west,checking,1
18,73415.03488709938,579,255.87615383399483,7,north,checking,0
29,36855.38471963192,709,6.14499747943873,6,west,savings,1
46,80088.58580256555,750,330.97316032275916,5,north,checking,0
26,61285.285140490676,646,723.5501925797146,10,west,savings,0
38,44424.82216362387,471,52.23534023186977,8,north,checking,0
41,54163.46383513441,695,35.418847597093645,10,south,savings,0
24,63374.903687825834,714,217.4575786000738,9,north,checking,0
33,56140.080871186176,712,43.75880351207358,10,south,savings,0
18,63081.33988669554,778,300.9982504413896,9,south,premium,0
23,41189.89610380951,594,16.278592466097386,9,east,savings,0
31,57540.41236054117,734,20.19354628749656,11,north,checking,0
21,33794.2825464253,775,580.5713878020534,10,north,savings,0
50,53331.60907976949,537,168.0545763892256,7,north,savings,0
19,41441.38537802815,705,281.4870800813064,9,south,checking,0
29,43967.050861153504,639,58.80743494263515,9,west,premium,0
35,73541.39762815656,673,169.27588994725076,2,west,savings,0
48,71369.65180891403,707,135.29968959085264,11,north,premium,0
19,64137.071813607654,641,138.6295809204537,9,south,checking,0
45,38615.308529911315,625,172.10695509602968,5,east,checking,0
34,50253.87325457797,682,128.4767370918273,2,north,savings,0
24,73196.46549968775,593,84.07129552391658,6,south,savings,0
38,57125.753704598574,593,48.42856748685977,6,south,premium,0
35,89789.94309972541,734,219.52901829345012,6,north,savings,0
27,60899.76759091558,588,38.48031661486008,8,north,checking,0
34,57880.73674735047,733,176.8209754230029,7,north,savings,0
30,50363.25303696248,717,39.85537494354804,7,east,savings,0
35,57003.11357173423,541,147.2565141075287,6,north,checking,0
40,52712.952454291844,625,206.2012791534526,8,north,checking,0
49,65621.63015032886,775,37.022078520016336,9,south,checking,0
21,69350.53475191876,601,9.272263095676223,8,north,savings,0
55,43210.158092380756,642,21.057290846495594,7,north,savings,0
18,35031.50569663333,716,139.7095008648249,12,west,savings,0
32,27456.919403450553,742,284.01542300566325,8,north,savings,0
39,62619.86990368816,659,6.906091493647883,6,east,premium,0
36,38449.50090739189,632,198.7241662429352,9,south,checking,0
27,22706.64110571276,793,62.62730863983259,7,east,savings,0
31,60828.67906796446,819,97.66506099506638,8,south,premium,0
29,92394.99276149186,758,396.46487771336297,9,north,savings,0
28,54908.9363269016,686,60.51366731613456,7,west,checking,0
42,67577.36161677462,615,93.91777703208702,7,south,savings,0
37,56227.440378213476,613,2.0665322516423763,6,west,checking,1
27,53516.65520213286,721,12.768128954227736,7,south,savings,0
42,68786.14724481653,713,44.88054696840747,10,west,savings,0
37,50645.88183717023,792,4.23712056880835,10,east,savings,0
42,59010.88471107854,732,149.69644445183468,7,west,savings,0
40,59825.467092940205,559,83.37301874843578,10,south,savings,0
25,44978.64319535427,764,119.15915936004386,6,south,savings,0
28,69880.63524304784,600,28.79164959092094,8,east,savings,0
41,52375.60364956887,649,52.63205675834143,7,west,checking,0
40,43663.82260760733,700,163.5182788723068,7,west,savings,0
33,63047.64765355605,839,504.164112884926,8,south,checking,0
35,41522.98027313444,850,7.759814955521966,9,east,savings,0
46,55422.717360536924,728,331.6162285215177,9,north,premium,0
28,54863.21505033695,665,129.01534371033298,10,south,premium,0
39,71288.43348747367,722,124.48928590937042,7,north,savings,0
31,62120.47349319929,751,104.0556609295258,4,south,checking,0
31,54624.595618822845,654,10.787907667359189,6,west,savings,0
44,67266.4944880043,823,14.126304129713422,7,north,premium,0
42,75853.1132352597,698,137.78600238176296,6,east,checking,0
42,63367.154595277934,719,62.54533209782999,10,south,savings,0
47,55155.28929765071,733,373.8224423676824,7,north,savings,0
34,35322.45651474761,713,78.28059371606192,15,south,savings,0
40,39023.29505386941,747,23.19687563260406,5,south,savings,0
30,50421.629434679984,630,188.14200538763646,5,north,checking,0
37,45857.31696761075,635,52.08369404335468,6,west,savings,0
32,52195.43045521831,591,111.81466292851282,8,west,savings,0
34,55849.74887345661,715,179.51620866854933,13,north,savings,1
39,62945.391315350964,742,345.7844548356441,8,north,savings,0
25,53942.518329113635,716,235.67052416802122,6,south,savings,0
54,62297.52465739303,813,169.21901874263995,13,east,checking,0
23,55967.1162221518,679,170.74329520186896,5,north,savings,0
21,25368.00150469193,733,437.60650864637086,7,north,checking,0
45,40909.96909271869,592,52.60906387855214,6,south,savings,0
41,52838.686664175766,649,1.0,6,west,savings,0
40,36854.578857383385,735,47.60877214864968,7,south,checking,0
40,63998.93094994307,747,36.864247102436345,8,south,savings,0
33,77961.26248515546,656,162.63301650885597,6,west,savings,0
25,73281.42777545974,674,150.65014156355286,9,east,checking,0
34,51798.35693604688,558,135.01145325150958,7,east,savings,1
27,77360.89205274929,651,2.4565221261510777,6,south,savings,0
43,57230.01185803167,751,195.72267090337914,6,west,checking,0
32,49943.71043322941,726,58.630168202172705,6,east,checking,0
25,45798.960046885906,720,164.06878387322266,5,west,savings,0
30,50462.95470267808,683,121.98514991777817,7,east,savings,0
38,49177.34772188157,680,62.94926910035014,4,east,savings,0
28,57556.243335632316,627,21.68040410628486,12,north,savings,0
25,57408.60971574797,735,14.8767658963351,6,south,checking,0
36,55045.69030230122,713,267.13925054430456,10,east,premium,0
36,61554.072546195246,719,375.8843843874279,4,north,premium,0
28,72859.69412179512,637,157.38250906728445,8,south,savings,0
29,69243.31203161986,507,16.377524568963615,2,north,savings,0
36,32726.53047325145,767,77.131505888745,6,west,checking,0
19,16691.182976470678,641,195.81181941157354,9,north,savings,0
19,69014.79866858911,610,226.99708504358537,6,west,checking,0
26,34496.81952376869,735,18.871668716818586,10,east,checking,0
31,51628.518971609745,648,1.0,6,north,premium,0
37,37448.304609109604,764,186.79061487789275,8,south,savings,1
48,27970.293436299704,729,66.14740811218226,3,north,savings,0
42,63121.94092307182,734,44.051265550001546,5,south,checking,0
32,66387.3274045397,570,1.947204642725308,11,south,checking,0
33,46352.34398909921,776,116.57698285203742,9,north,premium,0
23,16134.365617826348,700,285.72316983769184,7,west,savings,0
33,46806.33327621276,650,474.20303546605857,8,north,checking,0
31,60877.060081038195,691,125.11848691424919,4,east,checking,0
37,32816.32646838807,537,108.37445098834137,12,south,savings,0
25,57750.39879668733,712,13.33392586363952,11,east,checking,0
39,54770.35226240507,597,119.40089141300454,6,south,checking,0
49,63689.37249401632,571,71.70030868621502,9,east,savings,0
32,56793.705526212296,558,140.1434928808747,14,east,savings,0
38,40403.96588677667,769,73.83158163917683,8,east,checking,0
40,72948.57252496737,629,41.22457599950921,8,north,savings,0
29,52622.05640459545,802,14.967294915738165,6,east,premium,0
36,54590.43190735102,637,56.732608321883774,8,north,savings,0
34,41000.98061390206,543,15.245922807511958,6,north,savings,0
34,48350.766232127346,590,29.201081176183546,11,south,premium,0
26,41727.95928959649,778,655.3506717833835,5,south,premium,0
34,52405.809101148654,667,88.07598832620734,12,south,savings,0
38,80675.62720213515,636,113.85195261031511,9,east,checking,0
48,34421.48285602966,692,310.2675594188022,11,south,savings,0
43,30796.579031848883,720,812.8661294231521,6,south,savings,0
55,77067.55491240413,769,131.09767766702137,9,north,savings,0
26,51860.14484272201,795,251.07552333300578,9,east,savings,0
42,44963.908920101254,651,59.388348326444785,9,south,checking,0
35,70598.57031094114,573,54.73716736802472,9,south,checking,0
55,45915.766903947035,646,77.30130134317382,7,east,premium,0
25,82390.14570320403,700,167.4434100383204,5,south,checking,0
25,65168.88807008904,602,171.94603115346538,2,south,savings,0
28,47681.32887781446,603,56.802906218604534,9,south,checking,0
18,87359.62319898256,707,21.443768782641666,6,east,premium,0
28,45914.27615494993,676,150.11245572526892,7,east,checking,0
26,66131.4305801396,682,20.6009430127799,4,north,checking,0
35,59489.38870609738,619,129.58765914416887,9,north,premium,0
37,74526.11934098197,661,177.34252313159737,8,north,savings,0
52,78422.66795090279,606,180.90198087673443,10,east,checking,1
43,55480.0622359865,751,210.0420225838519,9,west,premium,0
28,43698.73194480725,762,309.36928318476726,9,south,premium,0
25,61899.582144086744,532,103.95977517789842,2,north,savings,0
38,44834.26945371841,605,196.5385005486166,6,east,checking,0
20,85200.80871289935,560,144.81140704859442,7,west,checking,0
52,57048.02996624106,627,30.987208349762735,7,west,savings,0
45,49520.17673031837,673,3.9038079495003464,9,east,checking,0
29,57770.204587973625,564,50.224728491322104,6,west,savings,0
18,34793.10565705455,606,87.78758324355499,6,north,savings,0
47,40425.789422340225,599,143.99954180614677,10,north,savings,0
32,73006.20861916638,696,284.52733374845116,10,north,checking,0
46,45146.58581542906,685,32.76925114613164,12,east,savings,0
18,39296.3352597709,622,20.12398821298717,8,north,savings,0
28,63049.79128790929,694,496.4840677477466,5,south,savings,0
34,72785.56231994496,636,17.1508653161623,8,south,savings,0
34,65784.29965997601,658,97.65433218176514,8,south,savings,0
29,69940.71528708725,813,132.12540972359122,8,west,savings,1
40,43648.073671458085,787,116.9281700454489,14,north,checking,0
23,33672.83999887234,576,13.493983634445794,2,south,checking,0
32,77520.0047793323,746,8.807630638044355,7,east,savings,0
35,50159.802417367966,744,16.720777357696726,7,north,savings,0
39,51237.50475317429,588,132.1340802140825,5,east,checking,0
41,74922.91212773586,745,117.90286322443575,7,west,savings,0
22,63343.4501410099,803,39.93521623291944,8,west,premium,1
18,61838.31658122411,590,152.32310162375822,8,west,checking,0
46,87475.03517351625,606,257.27602647698524,12,south,savings,0
37,45347.22654429785,761,6.37021476696513,4,south,savings,0
26,68917.60192121856,701,103.41210667314246,6,north,checking,0
49,55855.19687345627,724,175.34414623514883,8,north,savings,0
35,59028.88418294885,707,43.61541041723381,9,north,savings,0
45,77927.02639618798,711,55.175747465730396,6,south,savings,0
34,62617.53634434436,573,142.64704111166984,11,west,checking,0
54,63074.441185744494,763,342.322243324193,6,south,checking,0
51,71087.61005964704,773,249.05002470581957,9,south,savings,0
31,49525.70905685672,661,131.24720729547454,12,south,checking,0
43,42411.85498991491,676,196.52322513193374,7,south,savings,0
40,39327.862089684495,557,68.07761170307987,14,west,checking,0
47,25504.65115935997,721,153.65053096419672,6,north,savings,0
24,85843.10694910484,725,94.15493342192693,9,east,checking,0
40,38451.87451417475,675,31.596328581617023,8,south,premium,0
44,51681.19564621342,769,181.46758535330696,10,north,savings,0
18,50847.80050166619,653,121.94666175124793,9,south,savings,0
22,59611.10046713651,725,66.62034607293769,5,west,savings,0
18,67236.05818808945,598,363.44059718528536,7,north,savings,1
31,67907.10232539618,678,3.1734515009539037,10,north,savings,0
41,46253.83842146592,666,56.91986491849937,6,north,checking,0
49,52493.174293203825,698,8.784484961643178,7,east,premium,0
34,59238.69925732449,650,218.20352920146536,8,east,savings,0
50,51269.633107246795,669,181.65336626660192,6,south,checking,0
20,79110.18364029989,746,60.37467643523551,5,south,checking,0
18,62364.62427457377,645,168.89578181553938,7,west,checking,0
33,66023.16679074726,551,75.61157344627935,4,east,savings,0
37,64943.21903001119,819,211.74415856680957,12,west,savings,1
33,72602.10786227987,790,90.82091076958086,12,west,savings,1
18,57715.3233805556,576,79.72562578239926,9,east,savings,0
33,35547.5207806623,735,409.3832207301406,7,south,checking,0
20,60995.31927628962,639,43.328233968713214,5,west,checking,0
40,45229.64659312257,701,19.25127624961716,5,west,savings,0
37,47070.74977375365,703,131.75646486414303,7,north,savings,0
24,63795.4602813264,661,522.6305062152295,6,north,premium,0
28,73574.24607150453,617,71.18350812257012,7,west,checking,0
23,55319.073651040926,624,9.606678656714754,9,north,premium,0
33,59632.49518898446,606,62.16950584419911,8,west,savings,0
43,80533.22416952858,613,105.76221296761057,6,south,checking,0
24,58611.297692328524,674,26.496795779001634,9,north,checking,0
39,94025.24671270592,622,160.98652047002045,8,north,premium,0
28,63482.64468447316,734,914.483032291074,5,north,savings,0
26,28588.558612662735,798,90.15070443181388,9,north,savings,1
32,66300.12431656799,633,65.71263126553488,6,south,savings,0
23,60717.37577324166,699,76.7999886566882,8,east,premium,0
28,74346.29131124119,719,18.349923141710224,6,west,premium,0
22,65097.72026904937,717,322.1883834618877,7,south,premium,0
53,52923.16024024339,686,80.37681771015139,8,south,premium,0
34,36635.526455659514,739,73.47571447412133,5,south,savings,0
27,51864.65114070962,718,161.68486711151635,8,south,savings,0
36,42242.1931868605,580,87.51843188045254,5,south,savings,0
32,46292.14825292916,749,156.71813806490147,9,north,savings,0
31,63828.67606630914,750,9.512279266610866,11,north,checking,0
40,80048.56756527109,618,252.07834665132168,8,north,premium,0
41,60920.07294734471,683,423.2768105378092,6,north,savings,0
28,37061.754069472234,734,156.9451294959138,11,east,checking,0
28,61669.040023302114,663,463.7239484592634,7,north,premium,0
31,72949.47229968477,765,24.63081398462727,10,west,savings,0
18,45853.25643520927,850,97.34548576468919,8,west,savings,0
18,52989.742499906235,617,138.12266976869768,9,west,savings,0
47,55220.32292093796,569,130.7466022125245,7,west,savings,0
50,43226.5253037664,704,76.98973422779366,7,north,checking,0
31,64724.20650765789,737,61.89258566555203,12,south,savings,0
39,53185.77777088327,661,20.342724843306726,3,north,savings,0
37,61292.98665860542,796,74.57353284910218,6,west,premium,0
64,41687.6173329685,572,26.628907763570876,9,west,checking,0
45,48438.125495148844,735,198.84519594822993,8,west,savings,0
